Date,Time,Headlines,Description,tb_sentiment,vs_sentiment,ann_sentiment,cnn_sentiment
2018-08-07,18:59:00,Cramer's lightning round: 'I don't want to be in any stock' levered to solar,"Jim Cramer flies through his take on callers' favorite stocks, including an entire group of stocks that aren't exactly piquing his interest.",1,0,2,1
2018-08-07,18:57:00,"Cramer's charts say Costco and Target are ready for pullbacks, but Walmart's a buy",Jim Cramer turns to technicians Tim Collins and Larry Williams for a look at the charts of big-box retailers boosting their e-commerce wares to compete with Amazon.,2,2,2,2
2018-08-07,18:51:00,"It's 'inevitable' that esports will be part of the Olympics, Logitech CEO says","Jim Cramer sits down with Logitech International President and CEO Bracken Darrell, who says esports will be in the Olympics and could be the biggest sport in the world.",0,1,1,1
2018-08-07,18:50:00,Cramer says index fund buying and buybacks are creating a 'stock shortage',Jim Cramer attributes the market's rally to the confluence of two drivers: increased index fund investing and corporate share buybacks.,0,0,2,2
2018-08-09,11:02:00,Cramer Remix: Why buyers are forgiving Disney ahead of earnings,Jim Cramer is explaining why buyers are forgiving and forgetting Disney’s troubles ahead of its third-quarter earnings. ,0,2,1,1
2018-08-07,12:39:00,Cramer's lightning round: Don't buy US Steel because of slower economy,"Jim Cramer shoots through his take on callers' favorite stocks, including a red-hot advertising technology stock.",1,0,2,0
2018-08-06,18:58:00,Cramer reviews Expedia's breakout quarter,Cramer talks about how Expedia has once again won over the market after its standout second-quarter earnings results.,0,0,1,2
2018-08-07,13:35:00,Cramer: Outgoing PepsiCo CEO 'saw the future coming' when few did,Jim Cramer talks about his personal experience with outgoing PepsiCo CEO Indra Nooyi.,0,2,1,1
2018-08-06,18:56:00,Cramer: Facebook's reported discussions with banks should give investors pause,Jim Cramer makes the case that investors should be slow to forgive and forget Facebook's past missteps after a report that the company is looking to get more banks and financial institutions to use Messenger.,0,1,0,1
2018-08-04,14:06:00,"One of market’s biggest bulls takes a ‘few chips off the table,’ sees impending sell-off",Steve Chiavarone predicts stocks will fall 5 to 8 percent before summer ends.,0,1,0,0
2018-08-03,18:40:00,"Cramer's game plan: 'Stick to your knitting' and keep an eye on consumer data, earnings",Jim Cramer picks through the earnings confusion in the week ahead and advises investors on how to play the action.,0,1,1,1
2019-09-21,08:55:00,11 years later: Cramer's 'They know nothing!' rant — Here's the complete transcript,Jim Cramer sounded off on the Federal Reserve for not anticipating the coming financial crisis 10 years ago today.,0,1,0,0
2018-08-02,19:06:00,Cramer Remix: Apple won’t be the only company to hit $1 trillion,Jim Cramer explains what makes Apple’s trillion dollar market cap so meaningful.,1,0,1,1
2018-08-02,19:06:00,Dow Chemical CEO: 'I've never seen the industry more aligned' around tackling plastic waste,"Jim Cramer sits down with Jim Fitterling, CEO of DowDuPont subsidiary The Dow Chemical Company, to hear about its impending spin-off and the chemical business at large.",0,1,1,0
2018-08-02,19:03:00,Cramer's lightning round: Things are looking up for Southwest Airlines—buy more,"Jim Cramer shares his take on callers' favorite stocks at lightning speed, including an airline play that could soon fly higher.",1,0,1,2
2018-08-02,18:56:00,Cramer: Don't own the stocks of companies fending off competition—they can be 'treacherous',Jim Cramer tells investors to steer clear of buying shares in companies like Red Robin Gourmet that are facing fierce industry competition.,2,0,1,0
2018-08-02,18:52:00,Cramer: 10 reasons why Apple hitting $1 trillion matters for the stock market,Jim Cramer breaks down why Apple's trillion-dollar breakthrough speaks volumes about the state of the stock market.,0,1,1,0
2018-08-02,18:57:00,"Starbucks CEO confirms Alibaba partnership, plans to expand delivery to 2,000 stores in China","Starbucks CEO Kevin Johnson tells CNBC that the coffeemaker's just-announced partnership with Alibaba will, without a doubt, ""be an accelerator for our business.""",0,2,2,2
2018-08-01,19:06:00,Cramer Remix: Why Amazon’s latest quarter was a thing of beauty,Jim Cramer explains why Amazon remains on fire despite other FANG stocks faltering.,2,2,2,1
2018-08-01,19:06:00,Cramer's lightning round: Buy some Dropbox stock ahead of its earnings report,"Jim Cramer zooms through his take on callers' favorite stocks, including a fresh-faced technology play dipping ahead of earnings.",1,0,2,1
2018-08-01,19:06:00,Cramer finds new ways to play the 'stay-at-home' economy,"Jim Cramer takes a new approach to the ""stay-at-home"" economy by flagging plays like Conagra Brands, Disney and Spotify.",2,2,1,2
2018-08-01,18:58:00,Cramer makes the case for valuing Apple's stock like Procter & Gamble's,Jim Cramer doubles down on his call for Apple's stock to be valued like any other consumer products company.,0,2,1,0
2018-08-01,18:43:00,Cramer points to the market's 'endless buying opportunities' as stocks slide on trade war worries,Jim Cramer says the market's trade-war-related dips create bountiful investment opportunities in the hardest-hit sectors.,0,0,2,0
2018-07-31,19:06:00,Cramer Remix: Apple is the greatest consumer products story ever,Jim Cramer explains why the tech giant could have staying power as a consumer product story.,2,2,1,1
2018-07-31,19:07:00,Cramer's lightning round: The case for buying the best-of-breed stock of UnitedHealth,"Jim Cramer flies through his take on callers' favorite stocks, including a health care play that's leading its sector.",1,0,2,2
2018-07-31,18:31:00,Cramer's charts suggest gold could be nearing a bottom,Jim Cramer and technician Carley Garner inspect the charts related to gold to see if the precious metal could be ripe for a run.,1,0,1,1
2018-07-31,18:51:00,"Cramer: If you're worried about the economy, just look at the retail stocks",Jim Cramer makes the case for embracing the strength of the U.S. economy by tracking the gains in top retail stocks like Walmart.,1,0,0,1
2018-07-31,18:50:00,Cramer says Apple's stock could have a $300 price target if it were only valued properly,Jim Cramer argues that Apple should be seen as a consumer products company rather than a technology player after its third-quarter earnings beat.,0,2,2,2
2018-07-30,19:07:00,Cramer Remix: Panic could help investors catch a bargain,Jim Cramer breaks down how the collateral damage of Monday’s panic could create a prime buying opportunity.,0,1,2,0
2018-07-30,19:06:00,Cramer's lightning round: Buy into Allergan's roaring stock below $180,"Jim Cramer rattles off his take on callers' favorite stocks, including a pharmaceutical play on a tear.",1,0,2,1
2018-07-30,19:06:00,Cramer says NXP Semiconductors is a buy despite failed Qualcomm deal,Jim Cramer argues that NXP Semiconductors' prospects are still intact after Qualcomm dropped its bid for the chipmaker.,0,2,1,0
2018-07-30,18:57:00,"Cramer flags the 'clear winners' of earnings season: AMD, Microsoft, Amazon and Alphabet",Jim Cramer highlights the companies that wowed analysts and investors with their mid-2018 earnings results.,0,2,0,1
2018-07-30,18:57:00,Cramer: Facebook's 'collateral damage' could be a buying opportunity,Jim Cramer recommends picking through the stocks damaged by investors' panic around Facebook earnings for hidden potential.,0,1,2,0
2018-07-28,10:50:00,Kanye West beat the market by more than 40 percent,"According to CNBC's analysis, the portfolio rapper Kanye West chose for wife Kim Kardashian has outperformed the S&P 500 Index by more than 40 percent.",2,1,2,0
2018-07-25,08:31:00,"Rising rates likely to shake stocks to core, veteran investor Peter Boockvar warns","The Bleakley Advisory Group's Peter Boockvar sees ""early tremors"" in the global bond market.",0,1,2,2
2018-07-24,23:54:00,Wall Street bull says a near-term pullback is coming,"Despite the booming economy, market strategist and Wall Street bull Tony Dwyer predicts a near-term pullback of 5 to 10 percent.",0,1,2,1
2018-07-24,19:30:00,PepsiCo taking century-old MSG contract from Coca-Cola more a symbolic than economic win: Investor,"PepsiCo taking a century-old Madison Square Garden contract from Coca-Cola is more a symbolic than economic win, says investor.",2,2,1,2
2018-07-24,19:02:00,Cramer Remix: This former market darling has an equation for gains,Jim Cramer calculates how health-focused conglomerate Danaher could still get its groove back.,0,2,1,1
2018-07-24,19:02:00,Cramer's lightning round: You haven't missed your chance to buy shares of WWE,"Jim Cramer zips through his take on callers' favorite stocks, including a subscription-based entertainment play that could still be packing a punch.",1,2,1,1
2018-07-24,18:54:00,Cramer says FANG stocks could still have room to run after Alphabet's quarter,Jim Cramer says Alphabet's latest quarter proved that shares of the Google parent and other tech titans could still have room to run.,1,0,2,0
2018-07-24,18:41:00,Cramer: Charts suggest S&P 500 could make new all-time highs by the end of earnings season,Jim Cramer enlists technician Mark Sebastian to vet the action in the VIX and ensure that another major sell-off isn't in the works.,0,0,2,1
2018-07-24,18:35:00,"Cramer: 'If I had to sum up this market in a word, I’d call it extremist'",Jim Cramer cautions against investing in extreme moves in the market before knowing what's really going on.,0,1,1,2
2018-07-24,17:03:00,David Rosenberg issues bubble warning in credit market: It will tear into stocks,Gluskin Sheff’s David Rosenberg predicts the widening credit spreads will take down stocks.  ,0,0,0,0
2018-07-23,19:04:00,Cramer Remix: Alphabet has broken this troubling trend after reporting earnings,Jim Cramer explains how Alphabet has debunked the stock’s trend in sliding post-earnings.,0,1,0,2
2018-07-23,19:05:00,Cramer's lightning round: Sell half of your position in beer stocks on concerning industry trends,"Jim Cramer flies through his take on callers' favorite stocks, including the beer space and why he thinks it's risky.",1,0,2,1
2018-07-23,18:58:00,"No longer 'trapped at a non-food company,' Frank's RedHot drives growth for McCormick, CEO says","Jim Cramer sits down with McCormick Chairman, President and CEO to get the latest on the spice maker's growth-driven business.",1,2,2,0
2019-02-28,12:06:00,"Dungeons & Dragons is having its best year ever, Hasbro CEO says","Jim Cramer speaks to Hasbro Chairman and CEO Brian Goldner, who touts his toymaker's legacy games and budding esports properties.",2,2,2,1
2018-07-23,18:48:00,Cramer: Stocks could 'go much higher' if the EU caves on tariffs,Jim Cramer says that a deal between the European Union and the United States on tariffs could spark a stock market rally.,2,0,1,2
2018-07-24,11:01:00,Markets ready to hit new highs?,Thursday will mark the 6-month mark since the last S&P 500 market high. CNBC's Mike Santoli joins the 'Fast Money Halftime Report' to discuss if there are enough factors at play to take the market to a new recovery period. ,2,2,2,2
2018-07-19,19:03:00,Cramer Remix: The most worshiped group in this market,Jim Cramer explains why analysts can’t resist the digital payment space. ,2,2,1,1
2018-07-19,18:59:00,Cramer's lightning round: Take advantage of BlackRock's rare stock dip,"Jim Cramer shares his take on callers' favorite stocks, including an investment management play that's on an unusual downtrend.",1,2,1,1
2018-07-19,23:03:00,"Nucor CEO touts second-best quarter in steelmaker's history, nods to tariffs","Jim Cramer hears from Nucor Chairman, President and CEO John Ferriola, who touts the effects of President Donald Trump's steel and aluminum tariffs.",0,1,2,1
