Date,Headlines,tb_sentiment,vs_sentiment,ann_sentiment
2018-03-05,Brief letters  More recognition for Roger Bannister,2,1,2
2018-03-05,Airbus may leave UK unless there is urgent clarity on Brexit trade,1,2,2
2018-03-05,"Nils Pratley on finance  


  Sky, as owner, needs to end near-silence over Team Sky allegations",1,1,2
2018-03-05,"Monsanto says its pesticides are safe. Now, a court wants to see the proof",2,2,1
2018-03-05,Ethical fashion is order of the day for Stella McCartney in Paris,1,2,2
2018-03-05,"Project Syndicate economists  


  Bitcoin is based on the blockchain pipe dream",1,1,2
2018-03-05,"Disused shops could be used to tackle housing crisis, says May",1,0,2
2018-03-05,In a laver: seaweed shuts nuclear reactor again in bad weather,0,0,2
2018-03-05,Trinity Mirror to rebrand as Reach after Express and Star deal,1,1,1
2018-03-05,Diesel slide continues as UK car sales fall for 11th month running,1,1,1
2018-03-05,"UK manufacturers on course to outpace GDP growth, survey finds",1,2,2
2018-03-05,"Eliminate the deficit? Eliminate economic hope, more like",2,2,2
2018-03-05,Energy watchdog to ban back-billing by utility firms,1,0,2
2018-03-05,"Abolish income tax bands to give earners £1,100 – IPPR",1,1,2
2018-03-05,"Business must speak up, and save Britain from Brexit",1,2,2
2018-03-05,"Housing crisis: 15,000 new Manchester homes and not a single one 'affordable'",1,0,2
2018-03-05,Jubilee Debt Campaign seeks £40bn write-off of consumer borrowing,1,0,2
2018-03-05,One in three of UK's top 100 restaurant groups are lossmaking – study,2,1,2
2018-03-05,"Target wealthy baby boomers, says Tory peer",2,2,1
2018-03-04,May attacks 'perverse incentive' of housing industry bonuses,1,1,2
2018-03-04,Government let slip chance to retrieve £364m from Carillion,1,1,0
2018-03-04,Oil deal corruption trial in Italy is 'wake-up call for industry',1,1,2
2018-03-04,Trump aides defend tariffs move as Europe and China decry 'trade war',1,0,2
2018-03-04,Sky bidder Comcast labelled 'worst company in America',0,0,2
2018-03-04,From shortbread to the NHS: Scotland fears loss of workers after Brexit,1,0,0
2018-03-04,'Go tackle Carillion or someone else' – Philip Green tells MP,1,1,2
2018-03-04,"Economics viewpoint  


  Has the time come for a wealth tax in the UK?",1,2,2
2018-03-04,The death of diesel: can struggling industry woo back consumers?,1,0,2
2018-03-04,The five  Air taxis: we have lift-off…,1,1,2
2018-03-04,"Observer business agenda  


  What frightens the bosses of GKN and Carillion? Committees",1,0,2
2018-03-04,America's costliest house: developer takes $500m gamble on Bel Air eyrie,1,1,2
2018-03-04,"Observer business agenda  


  With more efficient homes, the UK would never fear running short of gas",2,2,2
2018-03-04,Revealed: Carillion lenders alerted to concerns months before collapse,1,0,2
2018-03-04,Xi’s wretched turn to despotism is born of frailty. Dictatorship will begin to crumble,1,1,2
2018-03-04,The Observer view on the collapse of Maplin and Toys R Us,1,0,2
2018-03-04,A triumph for George Osborne’s austerity plan? Not when our social fabric is in tatters,1,2,2
2018-03-04,"Trade minister talks to US, but still doesn't know if steel tariff applies to Australia",1,1,2
2018-03-04,Trump escalates trade war rhetoric with threat to tax Europe-made cars,1,0,2
2018-03-04,Freezing weather costs UK economy £1bn a day,1,1,1
2018-03-03,Why US media giants are eyeing Sky – and what any deal might mean,0,1,2
2018-03-03,"‘It didn’t feel real’: Fire leaves family £450,000 out of pocket",1,0,2
2018-03-03,Caviar care home: retirement complex for 'oligarchs' to open in Chelsea,1,2,2
2018-03-03,Fantasy miniatures bring roaring success to UK's Games Workshop,2,2,2
2018-03-03,"Trump trade tariffs: Europe threatens US bikes, bourbon and bluejeans",1,0,2
2018-03-03,Business live  Trump tariffs: IMF pleads against trade war as EU threatens to retaliate - as it happened,1,0,2
2018-03-03,Commerce secretary says it is 'no big deal' that Trump's tariffs will add $175 to price of car,1,1,1
2018-03-03,"Politics live with Andrew Sparrow  Brexit: May not compromising enough to make deal possible, say top MEPs - Politics live",1,1,2
2018-03-03,Ex-Trump adviser sold $31m in shares days before president announced steel tariffs,1,2,2
2018-03-03,"Undercover in the chicken industry  2 Sisters guilty of poor hygiene at poultry plants, FSA finds",0,0,1
2018-03-03,Elon Musk to open Tesla R&D plant in Greece,1,1,2
2018-03-03,Freezing Britain and the chill wind of austerity,1,1,2
2018-03-03,Is Spotify really worth $20bn?,2,2,2
2018-03-03,Mothercare in rescue talks with banks as UK retail crisis spreads,1,1,2
2018-03-03,"Bitcoin faces regulatory crackdown, Bank of England warns",1,1,2
2018-03-03,UK games sales hit record £5bn thanks to Nintendo Switch and VR,1,2,1
2018-03-03,"Nils Pratley on finance  


  GKN's defence is starting to look more credible",2,1,2
2018-03-03,"Business made simple  Business Made Simple event, Cambridge: how to innovate",1,2,2
2018-03-03,Siemens to open train factory in east Yorkshire,1,1,2
2018-03-03,Toys R Us slashes prices as closing-down sale begins,1,1,2
2018-03-02,"Film blog  Judi Dench, car chases and bad surf-rock - is this the recipe for a perfect film?",1,1,2
2018-03-02,E.ON hikes bills for 1m customers on coldest spring day on record,1,1,2
2018-03-02,Weinstein company avoids bankruptcy in 11th-hour $500m deal,1,1,2
2018-03-02,How America's clean coal dream unravelled,2,2,2
2018-03-02,Bosses at world's most ambitious clean coal plant kept problems secret for years,1,2,1
2018-03-02,First sustainable Lego pieces to go on sale,2,1,2
2018-03-02,British governments used to cough up for social housing. Not this one,1,1,2
2018-03-02,Break the cycle  Will corporate backlash against guns actually change anything?,1,1,2
2018-03-02,'I was terrified I was going to be a flash in the pan': the people who made Oscars history,1,0,2
2018-03-02,Steel and aluminum tariffs trigger sharp stock market sell-off in US and Asia,1,1,1
2018-03-02,Richest UK households 'should pay more to fund clean energy',2,2,2
2018-03-02,Carillion directors dismissed plan to secure £218m for pension scheme,2,2,2
2018-03-02,Private equity firms among bidders for Network Rail property business,1,1,2
2018-03-02,Break the cycle  CEO of gunmaker that produced Florida shooter's weapon: 'I share nation's grief',0,0,2
2018-03-02,New Look seeks 60% store rent reduction to tackle £1.2bn debt,1,0,2
2018-03-02,Antidepressants work – and we are the proof,1,1,2
2018-03-02,Labour’s commitment to the Co-operative cause,1,2,2
2018-03-02,Business live  US unemployment claims hit 48-year low as factory growth surges - as it happened,1,0,2
2018-03-02,13 Picasso works bought for £113m by one London buyer,1,1,2
2018-03-02,UK manufacturing growth drops to eight-month low,1,1,0
2018-03-01,"UK running out of gas, warns National Grid",1,1,0
2018-03-01,Carpetright warns of annual loss amid UK consumer spending squeeze,1,0,0
2018-03-01,UK house prices fall as incomes squeeze in slowing economy,1,1,0
2018-03-01,We’re still married to the car – even though we don’t love it any more,2,2,1
2018-03-01,Shockwaves in Paris as Riccardo Tisci named new Burberry designer,1,1,2
2018-03-01,Martin Sorrell's WPP reports worst year for growth since 2009,0,0,2
2018-03-01,Sky subscribers to get Netflix for the first time,2,1,2
2018-03-01,Carillion chair planned ‘upbeat’ message before £845m writedown,1,1,2
2018-03-01,"Nils Pratley on finance  


  Carillion's upbeat strategy? Shoot the messenger",1,0,1
2018-03-01,"UK car industry must be at the heart of Brexit negotiations, say MPs",1,2,2
2018-03-01,"Google's 'bro-culture' meant routine sexual harassment of women, suit says",2,0,2
2018-03-01,Editors of Daily Express and Daily Star quit in wake of £200m takeover,1,1,0
2018-03-01,Spotify files to go public with $1bn US SEC listing,1,1,2
2018-03-01,Wholesale gas prices more than double as freeze drives demand,2,1,1
2018-03-01,Unilever chief's pay package rises 51% to £10.3m,1,1,1
2018-03-01,Scottish government to launch national investment bank,1,1,2
2018-03-01,Prezzo restaurant chain to close a third of its UK branches,1,1,2
2018-03-01,Business live  Thousands of jobs at risk as Maplin and Toys R Us fall into administration - as it happened,1,0,2
2018-03-01,Politicised students are a nightmare for the government – any ​attempt to neutralise them is doomed,1,0,2
2018-03-01,A visit to Toys R Us or Maplin shows why they are doomed,1,0,2
2018-02-28,Brief letters  Two wheels bad. Four wheels good,1,1,1
2018-02-28,"Adani asked Coalition to help secure funding from China, FoI shows",2,2,2
2018-02-28,‘I’m beyond anger’ – why the great pay gap reveal is an explosive moment for gender equality,1,2,2
2018-02-28,Break the cycle  Walmart and Dick's Sporting Goods put new limits on gun sales,1,0,1
2018-02-28,Toys R Us and Maplin: what are consumers' rights?,1,1,2
2018-02-28,Bank of America hiring brand safety officer to 'clean up' online ads,2,2,2
2018-02-28,Toyota to build new-generation Auris car in Derbyshire,1,1,2
2018-02-28,What compensation can you claim for weather disruption?,1,0,2
2018-02-28,ITV profits hit by steep fall in TV advertising,1,2,0
2018-02-28,Consumer champions  Ecotricity gave away our promised John Lewis voucher,1,2,2
2018-02-28,"Toys R Us and Maplin fall into administration putting 5,500 UK jobs at risk",1,0,0
2018-02-28,It’s futile to think firms like Carillion can be trusted to run public services,1,2,2
2018-02-28,Foxtons profits plunge over London housing market slump,1,2,2
2018-02-28,Business made simple  Work the room: a psychologist's tips for the reluctant networker,1,0,2
2018-02-28,Profit-hungry firms are gambling on social care. Are the stakes too high?,1,2,2
2018-02-28,"Carillion bosses were fantasists chasing pot of gold, MPs say",1,1,1
2018-02-28,First plastic-free aisle is an example for other supermarkets to follow,1,1,2
2018-02-28,The upside  After the 'sunrush': what comes next for solar power?,1,1,2
2018-02-28,Gun company investors push for change after Florida school shooting,1,0,2
2018-02-28,The Guardian UK: Politics Weekly  The Alternatives: German town takes power back from energy giants – podcast,1,2,2
2018-02-27,"5,500 jobs at risk as Toys R Us and Maplin face administration",1,0,2
2018-02-27,"Nils Pratley on finance  


  Comcast's cute timing has tangled Rupert Murdoch's Sky plans",2,2,1
2018-02-27,Undercover in the chicken industry  Chief of 2 Sisters Food steps down after meat factory scandal,0,0,2
2018-02-27,Northamptonshire adult care services 'on verge of being unsafe',1,2,2
2018-02-27,"The Guardian view on public transport: end austerity, trust the state",1,2,1
2018-02-27,"Sheffield residents worry about effects of austerity, not trees",1,0,2
2018-02-27,Business live  Sky takeover: bidding war predicted as Comcast makes £22bn offer - as it happened,1,0,2
2018-02-27,"Get ready for more energy price rises, warn industry analysts",2,2,0
2018-02-27,Federal Reserve chairman tells Congress US economy 'remains strong',2,2,0
2018-02-27,German court rules cities can ban diesel cars to tackle pollution,1,0,1
2018-02-27,"Project Syndicate economists  


  Hawk or dove? Bitcoin is forcing central banks to take sides",1,1,2
2018-02-27,Beat an interest rate rise by locking into a new mortgage now,1,2,1
2018-02-27,Struggling credit card holders could save £1.3bn under new rules,1,2,2
2018-02-27,"Alpha male culture helped cause financial crash in UK, MPs told",1,0,2
2018-02-27,A 'latte levy' isn't nearly enough – Starbucks must do more,2,1,2
2018-02-27,What does Comcast's Sky offer mean for Murdoch – and Disney?,0,1,2
2018-02-27,"Lack of models, not charging points, 'holding back electric car market'",1,0,2
2018-02-27,Shortcuts  Can hemlines and divorce rates really predict a recession?,1,0,2
2018-02-27,"Nils Pratley on finance  


  May's energy price cap is messy – heaven help the regulator",1,2,2
2018-02-27,MPs concerned by 'rebranding' of RBS restructuring division,1,1,2
2018-02-27,Apple to launch 'technology enabled' healthcare service,1,1,2
2018-02-27,"Labor prepared to revoke Adani coalmine licence if elected, says Cousins",1,1,2
2018-02-27,Comcast challenges Murdoch with £22bn bid for Sky,1,1,2
2018-02-27,The long read  Is the British establishment finally finished?,1,1,2
2018-02-27,CO2 emissions from average UK new car rise for first time since 2000,1,1,1
2018-02-27,"Whistleblower warned Carillion bosses about irregularities, MPs told",1,0,0
2018-02-27,Nicky Morgan calls for clarity on Brexit transition period,1,2,2
2018-02-27,"Grogonomics  


  Low wage growth remains a problem affecting all levels of employment",1,0,0
2018-02-27,"Trump Organization says it gave back foreign government profits, but offers few details",1,1,2
2018-02-27,"Martin Shkreli responsible for $10.5m in securities scheme losses, judge rules",1,1,2
2018-02-27,"Plans to cap domestic energy bills 'weak and confused', says watchdog",0,0,2
2018-02-27,"Step aside, Johnnie! Jane Walker whisky to celebrate women",1,2,2
2018-02-27,"Business live  UK mortgage approvals rise, as interest rate hints drive pound up - as it happened",1,2,2
2018-02-27,Energy storage leap could slash electric car charging times,1,1,2
2018-02-27,Guardian Opinion cartoon  Martin Rowson on Jeremy Corbyn's Brexit speech – cartoon,1,1,2
2018-02-27,Marie Claire publisher Time Inc UK sold to private equity group,1,1,2
2018-02-27,EU finance head: we will regulate bitcoin if risks are not tackled,1,0,2
2018-02-27,Brexit explained  Where has Liam Fox travelled as trade secretary?,1,1,2
2018-02-27,"Overall UK happiness levels given English boost, ONS says",2,2,1
2018-02-27,UK mortgage lending rises but banks warn on 'sluggish' economy,1,0,0
2018-02-26,The disruptors  Not On The High Street founder: 'Small firms don't have to copy big business',1,1,2
2018-02-26,GKN faces renewed fight with 'asset stripper' Melrose,1,1,2
2018-02-26,Government urged to give those with debt problems a year's grace,1,0,2
2018-02-26,Weinstein film studio expected to file for bankruptcy,1,1,2
